9130-3-1,'Registration of laying hen establishments (Scotland)',false,true,false,false
9131-3-1,'Gold & Silver Mining Option for Lease (Scotland)',false,true,false,false
1235-3-1,'Marine works consent (England, Scotland & Wales)',true,true,true,false
9132-5-1,'Massage and special treatments premises licence (England & Wales)',true,false,true,false
381-4-1,'Nursing agency registration (Northern Ireland)',false,false,false,true
9133-5-1,'Nursing homes registration (England)',true,false,true,false
9134-4-1,'Business craft used on inland waterways (Northern Ireland)',false,false,false,true
739-3-1,'Boat hire licence (Scotland)',false,true,false,false
696-6-1,'Riding establishment licence (England, Scotland & Wales)',true,true,true,false
9135-5-1,'Personal licence for the sale of alcohol (England & Wales)',true,false,true,false
388-3-1,'Sex shop licence (Scotland)',false,true,false,false
388-5-1,'Sex establishment licence (England & Wales)',true,false,true,false
680-5-1,'Skin treatments registration or licence (England & Wales)',true,false,true,false
9136-7-1,'Music licence for theatrical productions (All UK)',true,true,true,true
1322-6-1,'Gas supplier, transporter, shipper or interconnector licence (England, Scotland & Wales)',true,true,true,false
9137-7-1,'TV broadcast licence (All UK)',true,true,true,true
1325-3-1,'Authorisation to mix special waste (Scotland)',false,true,false,false
9138-7-1,'Vehicle Registration Plate Supplier Registration (All UK)',true,true,true,true
9139-7-1,'Registration to carry out gas work (All UK)',true,true,true,true
9140-7-1,'Educational Recording Agency Licence (All UK)',true,true,true,true
9141-7-1,'NLA educational licence (All UK)',true,true,true,true
521-5-1,'Skip permit (England & Wales)',true,false,true,false
1204-4-1,'Domiciliary care service registration (Northern Ireland)',false,false,false,true
9142-7-1,'Physiotherapist registration (All UK)',true,true,true,true
9143-7-1,'Export licence for cultural goods (All UK)',true,true,true,true
9144-7-1,'Registration of chiropractors with the General Chiropractic Council (all UK)',true,true,true,true
898-3-1,'House in multiple occupation licence (Scotland)',false,true,false,false
9145-7-1,'Distiller's licence and approval of plant and processes (All UK)',true,true,true,true
9146-7-1,'Revenue trader registration (All UK)',true,true,true,true
9147-1-1,'Specific risk material authorisation (England)',true,false,false,false
9148-1-1,'Operator of approved slaughter house RPA notification (England)',true,false,false,false
9149-7-1,'Denatured alcohol production and distribution (All UK)',true,true,true,true
9150-7-1,'Art therapist registration (All UK)',true,true,true,true
9151-7-1,'Chiropodist or podiatrist registration (All UK) ',true,true,true,true
9152-7-1,'Occupational therapist registration (All UK)',true,true,true,true
9153-7-1,'Operating department practitioner registration (All UK)',true,true,true,true
9154-7-1,'Orthoptist registration (All UK)',true,true,true,true
9155-6-1,'Wild and protected bird licence (England, Scotland, & Wales)',true,true,true,false
797-5-1,'Busking licence (England and Wales)',true,false,true,false
9156-4-1,'Forestry trader registration (Northern Ireland)',false,false,false,true
9157-6-1,'Phytosanitary certificate (England, Scotland & Wales)',true,true,true,false
1067-3-1,'Knife dealers licence (Scotland)',false,true,false,false
9158-4-1,'Pleasure permit (Northern Ireland)',false,false,false,true
9159-4-1,'Bingo Club Licence (Northern Ireland)',false,false,false,true
1344-4-1,'Certificate of fitness (Northern Ireland)',false,false,false,true
1242-7-1,'Estate agency redress scheme registration (All UK)',true,true,true,true
1164-4-1,'Adult placement service registration (Northern Ireland)',false,false,false,true
1164-3-1,'Adult placement service registration (Scotland)',false,true,false,false
1077-6-1,'Performing animals registration (England, Scotland & Wales)',true,true,true,false
1185-5-1,'Practising as a barrister (England & Wales)',true,false,true,false
1180-8-1,'Meat premises approval (England, Scotland & Wales)',true,true,true,false
679-3-1,'Market operators licence (Scotland)',false,true,false,false
1191-2-1,'Childminder registration (Wales)',false,false,true,false
1191-1-1,'Childminder personal registration (England)',true,false,false,false
1353-1-1,'Home childcarer premises registration (England)',true,false,false,false
1191-4-2,'Home childcarer approval (Northern Ireland)',false,false,false,true
9160-7-1,'Fishing vessel licence (All UK)',true,true,true,true
